system:index,Mukey,SOC 0-30C,prop,b1,b2,b3,b4,b5,b6,b7,b8,b8a,b9,b10,b11,b12,QA10,QA20,QA60,,,,,,,,
326,460137,4336.0,Not prime farmland,0.0471000000834465,0.061000000685453400,0.0820000022649765,0.09730000048875810,0.12129999697208400,0.14890000224113500,0.1599999964237210,0.16859999299049400,0.1762000024318700,0.16220000386238100,0.22789999842643700,0.16429999470710800,0.0071000000461936,0.10199999809265100,6.99999975040555E-04,0.009800000116229060,0.008200000040233140,0.006099999882280830,3.9999998989515E-04,0.0,0.0,0.0,0.0,0.1723143458366390
327,460137,4336.0,Not prime farmland,0.02539999969303610,0.031599998474121100,0.05180000141263010,0.05939999967813490,0.09440000355243680,0.15330000221729300,0.17470000684261300,0.19220000505447400,0.19930000603199000,0.2061000019311910,0.21490000188350700,0.13729999959468800,0.011800000444054600,0.06459999829530720,3.9999998989515E-04,0.006099999882280830,0.005400000140070920,0.0032999999821186100,0.0,0.0,0.0,0.0,0.0,0.10138527303934100
328,460137,4336.0,Not prime farmland,0.01889999955892560,0.030300000682473200,0.0430000014603138,0.04749999940395360,0.07940000295639040,0.1347000002861020,0.15459999442100500,0.16529999673366500,0.1738000065088270,0.1679999977350240,0.15530000627040900,0.1031000018119810,0.006599999964237210,0.12690000236034400,3.9999998989515E-04,0.004900000058114530,0.0044999998062849000,0.0031999999191612000,0.0,0.0,0.0,0.0,0.0,0.01807229593396190
329,460137,4336.0,Not prime farmland,0.01860000006854530,0.025699999183416400,0.03889999911189080,0.027499999850988400,0.06589999794960020,0.1657000035047530,0.19779999554157300,0.20229999721050300,0.2142000049352650,0.21130000054836300,0.12099999934434900,0.061400000005960500,0.011599999852478500,0.1873999983072280,3.9999998989515E-04,0.002899999963119630,0.004100000020116570,0.0027000000700354600,0.0,0.0,0.0,0.0,0.0,-0.21115539968013800
330,1868678,4336.0,Not prime farmland,0.01889999955892560,0.019099999219179200,0.03539999946951870,0.03669999912381170,0.07069999724626540,0.1623000055551530,0.1882999986410140,0.2037000060081480,0.21140000224113500,0.21400000154972100,0.13449999690055800,0.07599999755620960,0.013000000268220900,0.061799999326467500,3.9999998989515E-04,0.003800000064074990,0.003700000001117590,0.0020000000949949000,0.0,0.0,0.0,0.0,0.0,-0.13096444308757800
331,460968,5467.0,Not prime farmland,0.014999999664723900,0.02539999969303610,0.04690000042319300,0.05220000073313710,0.08510000258684160,0.15189999341964700,0.179299995303154,0.1899999976158140,0.1996999979019170,0.19779999554157300,0.1639000028371810,0.10289999842643700,0.019600000232458100,0.11339999735355400,3.9999998989515E-04,0.005400000140070920,0.004900000058114530,0.0026000000070780500,0.0,0.0,0.0,0.0,0.0,0.001622275449335580
332,460969,5467.0,Not prime farmland,0.00800000037997961,0.027899999171495400,0.05310000106692310,0.0632999986410141,0.09799999743700030,0.16459999978542300,0.19130000472068800,0.20880000293254900,0.21289999783039100,0.2079000025987630,0.17679999768734000,0.11110000312328300,0.01119999960064890,0.03610000014305120,3.9999998989515E-04,0.006500000134110450,0.005499999970197680,0.002899999963119630,9.99999974737875E-05,0.0,0.0,0.0,0.0,0.007130868267267940
333,459053,3807.0,Not prime farmland,0.024399999529123300,0.039799999445676800,0.06750000268220900,0.053599998354911800,0.11180000007152600,0.2305999994277950,0.2639999985694890,0.2727000117301940,0.2851000130176540,0.30160000920295700,0.18880000710487400,0.12070000171661400,0.009399999864399430,0.08810000121593480,3.9999998989515E-04,0.00559999980032444,0.007000000216066840,0.004100000020116570,0.0,0.0,0.0,0.0,0.0,-0.12632906436920200
334,459053,3807.0,Not prime farmland,0.015799999237060500,0.02500000037252900,0.04129999876022340,0.04010000079870220,0.07069999724626540,0.1347000002861020,0.15410000085830700,0.16140000522136700,0.1688999980688100,0.16339999437332200,0.1421000063419340,0.09049999713897710,0.008899999782443050,0.16210000216960900,3.9999998989515E-04,0.00419999985024333,0.00430000014603138,0.0027000000700354600,0.0,0.0,0.0,0.0,0.0,-0.011394456028938300
335,459053,3807.0,Not prime farmland,0.14650000631809200,0.24079999327659600,0.24570000171661400,0.24140000343322800,0.28200000524520900,0.35179999470710800,0.37290000915527300,0.3808000087738040,0.38760000467300400,0.3495999872684480,0.31470000743866000,0.26660001277923600,0.007300000172108410,0.13130000233650200,7.999999797903E-04,0.02419999986886980,0.024399999529123300,0.02410000003874300,0.007000000216066840,0.0,0.0,0.0,0.0,-0.055616848170757300
336,1867662,3807.0,Not prime farmland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
337,1867662,3807.0,Not prime farmland,0.03099999949336050,0.04600000008940700,0.07680000364780430,0.07199999690055850,0.12870000302791600,0.23649999499321000,0.2676999866962430,0.27720001339912400,0.2888000011444090,0.30079999566078200,0.21279999613761900,0.14350000023841900,0.009100000374019150,0.08500000089406970,3.9999998989515E-04,0.007400000002235170,0.007899999618530270,0.004800000227987770,0.0,0.0,0.0,0.0,0.0,-0.06315788626670840
338,1867662,3807.0,Not prime farmland,0.03889999911189080,0.05299999937415120,0.0794999971985817,0.08160000294446950,0.1281999945640560,0.21369999647140500,0.24169999361038200,0.2493000030517580,0.26100000739097600,0.2809999883174900,0.21580000221729300,0.1460999995470050,0.011099999770522100,0.09709999710321430,3.9999998989515E-04,0.00839999970048666,0.008200000040233140,0.005499999970197680,0.0,0.0,0.0,0.0,0.0,-0.008170765824615960
339,487400,1608.0,Not prime farmland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
340,1898819,1608.0,Not prime farmland,0.009399999864399430,0.032600000500679000,0.05139999836683270,0.06360000371932980,0.08749999850988390,0.13179999589920000,0.1501999944448470,0.15880000591278100,0.16680000722408300,0.17980000376701400,0.19859999418258700,0.14380000531673400,0.016100000590086000,0.12960000336170200,5.00000023748726E-04,0.006599999964237210,0.0052999998442828700,0.0034000000450760100,0.0,0.0,0.0,0.0,0.0,0.15608464181423200
341,1898819,1608.0,Not prime farmland,0.03759999945759770,0.07689999788999560,0.10100000351667400,0.13600000739097600,0.15559999644756300,0.17000000178813900,0.18359999358654000,0.19519999623298600,0.20520000159740400,0.1981000006198880,0.32100000977516200,0.2547000050544740,0.01600000075995920,0.1274999976158140,5.00000023748726E-04,0.013899999670684300,0.010400000028312200,0.007899999618530270,0.0,0.0,0.0,0.0,0.0,0.2536002993583680
342,487400,1608.0,Not prime farmland,0.042100001126527800,0.05950000137090680,0.07599999755620960,0.0966000035405159,0.11180000007152600,0.12479999661445600,0.13510000705719000,0.1412000060081480,0.149399995803833,0.1459999978542330,0.2321999967098240,0.19220000505447400,0.007000000216066840,0.08659999817609790,5.00000023748726E-04,0.00989999994635582,0.007799999788403510,0.006099999882280830,0.0,0.0,0.0,0.0,0.0,0.24192634224891700
343,487400,1608.0,Not prime farmland,0.05209999904036520,0.0071000000461936,0.0210999995470047,0.039500001817941700,0.05180000141263010,0.05820000171661380,0.061900001019239400,0.06639999896287920,0.06830000132322310,0.0892999991774559,0.08250000327825550,0.06520000100135800,0.015399999916553500,0.034299999475479100,3.00000014249235E-04,0.004100000020116570,0.002300000051036480,8.99999984540045E-04,0.0,0.0,0.0,0.0,0.0,0.24808184802532200
344,487400,1608.0,Not prime farmland,0.03519999980926510,0.054099999368190800,0.07559999823570250,0.10499999672174500,0.12549999356269800,0.14659999310970300,0.1598999947309490,0.16899999976158100,0.1777999997138980,0.17820000648498500,0.25600001215934800,0.21240000426769300,0.010599999688565700,0.0812000036239624,5.00000023748726E-04,0.01080000028014180,0.007799999788403510,0.00559999980032444,0.0,0.0,0.0,0.0,0.0,0.23608969151973700
345,487400,1608.0,Not prime farmland,0.02630000002682210,0.05429999902844430,0.07660000026226040,0.10350000113248800,0.11879999935627000,0.1324000060558320,0.14180000126361800,0.15129999816417700,0.15410000085830700,0.15649999678134900,0.21130000054836300,0.18569999933242800,0.012799999676644800,0.05869999900460240,5.00000023748726E-04,0.010599999688565700,0.007899999618530270,0.00559999980032444,0.0,0.0,0.0,0.0,0.0,0.2098385989665990
346,487400,1608.0,Not prime farmland,0.020500000566244100,0.03709999844431880,0.055799998342990900,0.06880000233650210,0.09300000220537190,0.1378999948501590,0.15629999339580500,0.15850000083446500,0.16940000653266900,0.1688999980688100,0.16609999537468000,0.12430000305175800,0.01600000075995920,0.1551000028848650,5.00000023748726E-04,0.0071000000461936,0.005799999926239250,0.003800000064074990,0.0,0.0,0.0,0.0,0.0,0.09128918498754500
347,487400,1608.0,Not prime farmland,0.07559999823570250,0.08749999850988390,0.1145000010728840,0.1437000036239620,0.17389999330043800,0.19949999451637300,0.21480000019073500,0.21899999678134900,0.23499999940395400,0.2937000095844270,0.3398999869823460,0.2815000116825100,0.015399999916553500,0.09629999846220020,5.00000023748726E-04,0.014700000174343600,0.011699999682605300,0.008999999612569810,0.0,0.0,0.0,0.0,0.0,0.22414885461330400
348,1867647,2697.0,Not prime farmland,0.04839999973773960,0.04910000041127210,0.06610000133514400,0.05389999970793720,0.09650000184774400,0.21930000185966500,0.25540000200271600,0.25099998712539700,0.2727000117301940,0.2572999894618990,0.11479999870061900,0.06360000371932980,0.007799999788403510,0.11869999766349800,3.9999998989515E-04,0.005499999970197680,0.006800000090152030,0.005100000184029340,9.99999974737875E-05,0.0,0.0,0.0,0.0,-0.2802901268005370
349,1867647,2697.0,Not prime farmland,0.033399999141693100,0.02410000003874300,0.043800000101327900,0.047600001096725500,0.08410000056028370,0.16760000586509700,0.20569999516010300,0.15389999747276300,0.22619999945163700,0.1784999966621400,0.13359999656677200,0.12349999696016300,0.012400000356137800,0.12809999287128400,3.9999998989515E-04,0.004999999888241290,0.004600000102072950,0.0026000000070780500,0.0,0.0,0.0,0.0,0.0,0.008908670395612720
350,459025,2697.0,Not prime farmland,0.030500000342726700,0.021900000050663900,0.042399998754262900,0.03449999913573270,0.07259999960660930,0.17440000176429700,0.20669999718666100,0.2101999968290330,0.219200000166893,0.2529999911785130,0.11270000040531200,0.06970000267028810,0.01209999993443490,0.15520000457763700,3.9999998989515E-04,0.003599999938160180,0.004399999976158140,0.002300000051036480,0.0,0.0,0.0,0.0,0.0,-0.2238333523273470
351,459025,2697.0,Not prime farmland,0.028699999675154700,0.024000000208616300,0.04619999974966050,0.03720000013709070,0.08179999887943270,0.18780000507831600,0.2150000035762790,0.22509999573230700,0.23000000417232500,0.23080000281333900,0.14640000462532000,0.08370000123977660,0.011599999852478500,0.05649999901652340,3.9999998989515E-04,0.0038999998942017600,0.004800000227987770,0.0024999999441206500,0.0,0.0,0.0,0.0,0.0,-0.15137510001659400
352,459025,2697.0,Not prime farmland,0.018200000748038300,0.025100000202655800,0.042399998754262900,0.03970000147819520,0.0754999965429306,0.16110000014305100,0.18469999730587000,0.18709999322891200,0.1987999975681310,0.1964000016450880,0.13249999284744300,0.07769999653100970,0.009499999694526200,0.13910000026226000,3.9999998989515E-04,0.004100000020116570,0.004399999976158140,0.0027000000700354600,0.0,0.0,0.0,0.0,0.0,-0.10405828803777700
353,459025,2697.0,Not prime farmland,0.28349998593330400,0.09390000253915790,0.10379999876022300,0.10689999908208800,0.13609999418258700,0.2003999948501590,0.22840000689029700,0.1923000067472460,0.24369999766349800,0.5683000087738040,0.16949999332428000,0.17249999940395400,0.007199999876320360,0.07569999992847440,0.0010000000474974500,0.010900000110268600,0.010599999688565700,0.009600000455975530,6.99999975040555E-04,0.0,0.0,0.0,0.0,-0.017419103533029600
354,459025,2697.0,Not prime farmland,0.021700000390410400,0.02199999988079070,0.043299999088048900,0.031199999153614000,0.07819999754428860,0.2046000063419340,0.2402999997138980,0.25130000710487400,0.257999986410141,0.2639000117778780,0.125,0.06520000100135800,0.010999999940395400,0.05380000174045560,3.9999998989515E-04,0.0032999999821186100,0.0044999998062849000,0.002300000051036480,0.0,0.0,0.0,0.0,0.0,-0.272642582654953
355,459025,2697.0,Not prime farmland,0.046300001442432400,0.05260000005364420,0.07020000368356710,0.0908999964594841,0.1145000010728840,0.1444000005722050,0.15760000050067900,0.16660000383853900,0.1770000010728840,0.17829999327659600,0.24539999663829800,0.18129999935627000,0.008999999612569810,0.16050000488758100,5.00000023748726E-04,0.00930000003427267,0.007199999876320360,0.005499999970197680,0.0,0.0,0.0,0.0,0.0,0.21080106496810900
356,459025,2697.0,Not prime farmland,0.3149000108242040,0.2134999930858610,0.22460000216960900,0.22769999504089400,0.2540000081062320,0.3050999939441680,0.3174000084400180,0.3352000117301940,0.3287999927997590,0.4442000091075900,0.2874999940395360,0.2825999855995180,0.007199999876320360,0.055399999022483800,7.999999797903E-04,0.020999999716877900,0.020899999886751200,0.020099999383091900,0.006000000052154060,0.0,0.0,0.0,0.0,-0.031487882137298600
357,1867647,2697.0,Not prime farmland,0.025599999353289600,0.042899999767541900,0.06040000170469280,0.07419999688863750,0.09989999979734420,0.14169999957084700,0.15629999339580500,0.1648000031709670,0.17550000548362700,0.16869999468326600,0.2117999941110610,0.14319999516010300,0.008799999952316280,0.15399999916553500,5.00000023748726E-04,0.007600000128149990,0.006200000178068880,0.0044999998062849000,0.0,0.0,0.0,0.0,0.0,0.15859836339950600
358,1867647,2697.0,Not prime farmland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
359,1867647,2697.0,Not prime farmland,0.052400000393390700,0.03359999880194660,0.053300000727176700,0.058400001376867300,0.08810000121593480,0.14990000426769300,0.17569999396801000,0.1525000035762790,0.19020000100135800,0.2644999921321870,0.14650000631809200,0.10750000178813900,0.012799999676644800,0.1559000015258790,0.0010000000474974500,0.006000000052154060,0.005499999970197680,0.0035000001080334200,0.0,0.0,0.0,0.0,0.0,0.048081815242767300
360,470949,944.0,Not prime farmland,0.02019999921321870,0.035100001841783500,0.048500001430511500,0.049400001764297500,0.08330000191926960,0.14910000562667800,0.17239999771118200,0.18529999256134000,0.19280000030994400,0.19099999964237200,0.17730000615119900,0.11339999735355400,0.006599999964237210,0.1347000002861020,3.9999998989515E-04,0.005100000184029340,0.004999999888241290,0.003700000001117590,0.0,0.0,0.0,0.0,0.0,0.01409077923744920
361,470949,944.0,Not prime farmland,0.027699999511241900,0.03150000050663950,0.04820000007748600,0.04230000078678130,0.0763000026345253,0.16979999840259600,0.19629999995231600,0.20489999651908900,0.21150000393390700,0.20970000326633500,0.1437000036239620,0.08569999784231190,0.010200000368058700,0.1535000056028370,3.9999998989515E-04,0.004399999976158140,0.004999999888241290,0.0032999999821186100,0.0,0.0,0.0,0.0,0.0,-0.1193181574344640
362,470949,944.0,Not prime farmland,0.06889999657869340,0.02810000069439410,0.031599998474121100,0.033399999141693100,0.04340000078082090,0.06310000270605090,0.0723000019788742,0.06539999693632130,0.07660000026226040,0.17599999904632600,0.055399999022483800,0.037300001829862600,0.011699999682605300,0.13510000705719000,3.00000014249235E-04,0.0035000001080334200,0.0032999999821186100,0.002899999963119630,9.99999974737875E-05,0.0,0.0,0.0,0.0,-0.025781705975532500
363,470949,944.0,Not prime farmland,0.02459999918937680,0.03750000149011610,0.05420000106096270,0.048900000751018500,0.08229999989271160,0.15549999475479100,0.17990000545978500,0.19089999794960000,0.19699999690055800,0.14949999749660500,0.1639000028371810,0.09880000352859500,0.012199999764561700,0.17470000684261300,3.9999998989515E-04,0.005100000184029340,0.00559999980032444,0.0038999998942017600,0.0,0.0,0.0,0.0,0.0,-0.035358138382434800
364,470949,944.0,Not prime farmland,0.07890000194311140,0.09449999779462810,0.10689999908208800,0.11400000005960500,0.13770000636577600,0.18199999630451200,0.19820000231266000,0.16910000145435300,0.2054000049829480,0.18459999561309800,0.1582999974489210,0.15129999816417700,0.0071000000461936,0.08139999955892560,0.0010000000474974500,0.011699999682605300,0.010900000110268600,0.009700000286102300,0.0010999999940395400,0.0,0.0,0.0,0.0,0.016234396025538400
365,470949,944.0,Not prime farmland,0.02879999950528150,0.04170000180602070,0.05950000137090680,0.0568000003695488,0.09610000252723690,0.1826999932527540,0.21459999680519100,0.21490000188350700,0.23600000143051100,0.21150000393390700,0.17260000109672500,0.10610000044107400,0.011699999682605300,0.13670000433921800,3.9999998989515E-04,0.005900000222027300,0.006200000178068880,0.00430000014603138,0.0,0.0,0.0,0.0,0.0,-0.05596707761287690
366,470949,944.0,Not prime farmland,0.002199999988079070,0.02280000038445000,0.04360000044107440,0.05389999970793720,0.07599999755620960,0.0982000008225441,0.10949999839067500,0.1193000003695490,0.11800000071525600,0.06120000034570690,0.09860000014305120,0.06610000133514400,0.018300000578165100,0.048900000751018500,3.9999998989515E-04,0.00559999980032444,0.0044999998062849000,0.0024999999441206500,9.99999974737875E-05,0.0,0.0,0.0,0.0,0.035302095115184800
367,470949,944.0,Not prime farmland,0.009499999694526200,0.014600000344216800,0.03350000083446500,0.023399999365210500,0.06530000269412990,0.19089999794960000,0.22920000553131100,0.2363000065088270,0.2533999979496000,0.19179999828338600,0.12999999523162800,0.05649999901652340,0.010200000368058700,0.1979999989271160,3.9999998989515E-04,0.0024999999441206500,0.0035000001080334200,0.0015999999595806000,0.0,0.0,0.0,0.0,0.0,-0.24115754663944200
368,1868696,3022.0,Not prime farmland,0.010700000450015100,0.020999999716877900,0.03280000016093250,0.03689999878406530,0.06319999694824220,0.11479999870061900,0.13600000739097600,0.14630000293254900,0.15369999408721900,0.1543000042438510,0.13339999318122900,0.08730000257492070,0.005900000222027300,0.09030000120401380,3.9999998989515E-04,0.003800000064074990,0.0034000000450760100,0.002199999988079070,0.0,0.0,0.0,0.0,0.0,0.008886273950338360
369,460164,3022.0,Not prime farmland,0.012799999676644800,0.024399999529123300,0.03909999877214430,0.037700001150369600,0.06970000267028810,0.14730000495910600,0.1720999926328660,0.18199999630451200,0.1876000016927720,0.19519999623298600,0.1395999938249590,0.08229999989271160,0.005900000222027300,0.10639999806881000,3.9999998989515E-04,0.0038999998942017600,0.004100000020116570,0.0026000000070780500,0.0,0.0,0.0,0.0,0.0,-0.07584050297737120
370,460164,3022.0,Not prime farmland,0.14830000698566400,0.1762000024318700,0.18490000069141400,0.1817999929189680,0.21899999678134900,0.3003999888896940,0.33550000190734900,0.34950000047683700,0.34769999980926500,0.38659998774528500,0.2630999982357030,0.19709999859333000,0.00989999994635582,0.11320000141859100,5.00000023748726E-04,0.018400000408291800,0.018699999898672100,0.017799999564886100,0.002300000051036480,0.0,0.0,0.0,0.0,-0.08324744552373890
371,460164,3022.0,Not prime farmland,0.029999999329447700,0.029400000348687200,0.04490000009536740,0.05990000069141390,0.08550000190734860,0.11659999936819100,0.13230000436306,0.1468999981880190,0.1550000011920930,0.18459999561309800,0.19509999454021500,0.1339000016450880,0.010400000028312200,0.048500001430511500,5.00000023748726E-04,0.006200000178068880,0.004699999932199720,0.003100000089034440,0.0,0.0,0.0,0.0,0.0,0.18247157335281400
372,460164,3022.0,Not prime farmland,0.4092999994754790,0.3427000045776370,0.3569999933242800,0.3702999949455260,0.4106000065803530,0.4593999981880190,0.4796999990940090,0.46389999985694900,0.49639999866485600,0.7091000080108640,0.4244000017642980,0.4399000108242040,0.006300000008195640,0.0794999971985817,8.99999984540045E-04,0.02419999986886980,0.024000000208616300,0.023800000548362700,0.0066999997943639800,0.0,0.0,0.0,0.0,-0.007431429345160720
373,460164,3022.0,Not prime farmland,0.028200000524520900,0.04560000076889990,0.06700000166893010,0.0949999988079071,0.11890000104904200,0.15449999272823300,0.17419999837875400,0.1890999972820280,0.20029999315738700,0.21150000393390700,0.25099998712539700,0.1678999960422520,0.006599999964237210,0.11990000307560000,5.00000023748726E-04,0.009700000286102300,0.006899999920278790,0.004699999932199720,0.0,0.0,0.0,0.0,0.0,0.19166521728038800
374,460164,3022.0,Not prime farmland,0.04019999876618390,0.13249999284744300,0.14139999449253100,0.14419999718666100,0.16930000483989700,0.23119999468326600,0.25850000977516200,0.2556999921798710,0.27459999918937700,0.17170000076293900,0.20200000703334800,0.19789999723434400,0.007199999876320360,0.06780000030994420,3.9999998989515E-04,0.012400000356137800,0.012299999594688400,0.011500000022351700,0.0015999999595806000,0.0,0.0,0.0,0.0,-0.05718957632780080
375,460164,3022.0,Not prime farmland,0.02370000071823600,0.032099999487400100,0.04349999874830250,0.05040000006556510,0.0794999971985817,0.1281999945640560,0.14790000021457700,0.1581999957561490,0.16689999401569400,0.1664000004529950,0.17520000040531200,0.11789999902248400,0.0066999997943639800,0.11469999700784700,3.9999998989515E-04,0.005200000014156100,0.0044999998062849000,0.0034000000450760100,0.0,0.0,0.0,0.0,0.0,0.0848761722445488
376,460164,3022.0,Not prime farmland,0.3111000061035160,0.26910001039505000,0.2734000086784360,0.2759000062942510,0.30820000171661400,0.34790000319480900,0.3625999987125400,0.3628000020980840,0.3702000081539150,0.5486000180244450,0.33809998631477400,0.30809998512268100,0.009399999864399430,0.11890000104904200,8.99999984540045E-04,0.024299999698996500,0.02419999986886980,0.023900000378489500,0.008500000461936000,0.0,0.0,0.0,0.0,-0.014367115683853600
377,460164,3022.0,Not prime farmland,0.0215000007301569,0.03579999879002570,0.05050000175833700,0.057999998331069900,0.08910000324249270,0.15189999341964700,0.17479999363422400,0.18850000202655800,0.19670000672340400,0.19779999554157300,0.19519999623298600,0.12460000067949300,0.0066999997943639800,0.11630000174045600,3.9999998989515E-04,0.006000000052154060,0.0052999998442828700,0.003700000001117590,0.0,0.0,0.0,0.0,0.0,0.06052355468273160
378,460164,3022.0,Not prime farmland,0.048500001430511500,0.14569999277591700,0.16189999878406500,0.1656000018119810,0.20319999754428900,0.30070000886917100,0.3334999978542330,0.3393000066280370,0.3529999852180480,0.2590000033378600,0.2757999897003170,0.2093999981880190,0.007000000216066840,0.0706000030040741,3.9999998989515E-04,0.01679999940097330,0.01640000008046630,0.014700000174343600,8.99999984540045E-04,0.0,0.0,0.0,0.0,-0.047063928097486500
379,460164,3022.0,Not prime farmland,0.021199999377131500,0.02810000069439410,0.04430000111460690,0.04529999941587450,0.07850000262260440,0.14669999480247500,0.1664000004529950,0.17890000343322800,0.18709999322891200,0.19329999387264300,0.1550000011920930,0.09510000050067900,0.010599999688565700,0.06509999930858610,3.9999998989515E-04,0.004699999932199720,0.004600000102072950,0.002899999963119630,0.0,0.0,0.0,0.0,0.0,-0.016449814662337300
380,460164,3022.0,Not prime farmland,0.43709999322891200,0.4984999895095830,0.49059998989105200,0.49079999327659600,0.5414000153541570,0.595300018787384,0.6104000210762020,0.6144000291824340,0.618399977684021,0.7178000211715700,0.5321000218391420,0.4643000066280370,0.012500000186264500,0.149399995803833,8.99999984540045E-04,0.025499999523162800,0.025499999523162800,0.025499999523162800,0.00989999994635582,0.0,0.0,0.0,0.0,-0.04213879257440570
381,460164,3022.0,Not prime farmland,0.02710000053048130,0.03680000081658360,0.05119999870657920,0.05950000137090680,0.09059999883174900,0.15039999783039100,0.1720000058412550,0.1843000054359440,0.19370000064373000,0.1956000030040740,0.19210000336170200,0.1225999966263770,0.007499999832361940,0.10790000110864600,3.9999998989515E-04,0.006200000178068880,0.0052999998442828700,0.003800000064074990,0.0,0.0,0.0,0.0,0.0,0.06452294439077380
382,460164,3022.0,Not prime farmland,0.2955000102519990,0.2833999991416930,0.2912999987602230,0.29510000348091100,0.33489999175071700,0.38580000400543200,0.4032999873161320,0.40310001373291000,0.4106000065803530,0.7006000280380250,0.3878999948501590,0.3314000070095060,0.012900000438094100,0.12060000002384200,8.99999984540045E-04,0.02370000071823600,0.023600000888109200,0.023000000044703500,0.005100000184029340,0.0,0.0,0.0,0.0,-0.0025556660257279900
383,460164,3022.0,Not prime farmland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
384,460164,3022.0,Not prime farmland,0.09640000015497210,0.05770000070333480,0.07760000228881840,0.08100000023841860,0.12349999696016300,0.22040000557899500,0.25279998779296900,0.2635999917984010,0.2718000113964080,0.2874000072479250,0.20069999992847400,0.1251000016927720,0.01080000028014180,0.14329999685287500,3.9999998989515E-04,0.008299999870359900,0.00800000037997961,0.005900000222027300,9.99999974737875E-05,0.0,0.0,0.0,0.0,-0.06567166745662690
385,460164,3022.0,Not prime farmland,0.25619998574256900,0.21279999613761900,0.226500004529953,0.23489999771118200,0.2694999873638150,0.3255999982357030,0.3499000072479250,0.3352999985218050,0.367000013589859,0.5121999979019170,0.3255000114440920,0.26739999651908900,0.010900000110268600,0.08460000157356260,5.00000023748726E-04,0.021199999377131500,0.02070000022649770,0.019700000062584900,0.00279999990016222,0.0,0.0,0.0,0.0,0.011096089147031300
386,460164,3022.0,Not prime farmland,0.09960000216960910,0.08399999886751180,0.09459999948740010,0.09229999780654910,0.1225999966263770,0.19830000400543200,0.22750000655651100,0.2361000031232830,0.24199999868869800,0.2646999955177310,0.1459999978542330,0.11190000176429700,0.00800000037997961,0.04879999905824660,0.0010000000474974500,0.009499999694526200,0.009700000286102300,0.008700000122189520,5.00000023748726E-04,0.0,0.0,0.0,0.0,-0.14648999273777000
387,460164,3022.0,Not prime farmland,0.2994000017642980,0.13650000095367400,0.15389999747276300,0.1696999967098240,0.22179999947547900,0.3086000084877010,0.3479999899864200,0.2953999936580660,0.37229999899864200,0.9909999966621400,0.2919999957084660,0.32019999623298600,0.008200000040233140,0.18539999425411200,0.0010000000474974500,0.01720000058412550,0.015799999237060500,0.014000000432133700,9.99999974737875E-05,0.0,0.0,0.0,0.0,0.03334825113415720
388,460164,3022.0,Not prime farmland,0.2061000019311910,0.26989999413490300,0.26759999990463300,0.2639000117778780,0.29809999465942400,0.36230000853538500,0.38280001282692000,0.39259999990463300,0.3930000066757200,0.4293000102043150,0.3422999978065490,0.28360000252723700,0.009100000374019150,0.07699999958276750,8.99999984540045E-04,0.02410000003874300,0.02419999986886980,0.024000000208616300,0.007600000128149990,0.0,0.0,0.0,0.0,-0.04437616840004920
389,460164,3022.0,Not prime farmland,0.017100000753998800,0.01640000008046630,0.029500000178813900,0.03280000016093250,0.04639999940991400,0.08829999715089800,0.10930000245571100,0.09030000120401380,0.12349999696016300,0.10490000247955300,0.06620000302791600,0.0681999996304512,0.013799999840557600,0.1468999981880190,3.9999998989515E-04,0.0034000000450760100,0.003100000089034440,0.0017999999690800900,0.0,0.0,0.0,0.0,0.0,-0.03743317350745200
390,460164,3022.0,Not prime farmland,0.015599999576807000,0.03009999915957450,0.04320000112056730,0.04839999973773960,0.07959999889135360,0.1451999992132190,0.16779999434948000,0.18029999732971200,0.18719999492168400,0.1842000037431720,0.16349999606609300,0.10260000079870200,0.005900000222027300,0.10300000011920900,3.9999998989515E-04,0.004999999888241290,0.0044999998062849000,0.0031999999191612000,0.0,0.0,0.0,0.0,0.0,0.003551966743543740
391,460164,3022.0,Not prime farmland,0.017500000074505800,0.025699999183416400,0.03909999877214430,0.03400000184774400,0.06599999964237210,0.1468999981880190,0.1703999936580660,0.18070000410080000,0.18629999458789800,0.17440000176429700,0.13050000369548800,0.07320000231266020,0.007199999876320360,0.10409999638795900,3.9999998989515E-04,0.0035000001080334200,0.004100000020116570,0.0027000000700354600,0.0,0.0,0.0,0.0,0.0,-0.11296847462654100
392,460164,3022.0,Not prime farmland,0.1265999972820280,0.1387999951839450,0.147599995136261,0.14059999585151700,0.16500000655651100,0.2184000015258790,0.23960000276565600,0.250900000333786,0.2459000051021580,0.4503999948501590,0.19059999287128400,0.17180000245571100,0.007899999618530270,0.18539999425411200,0.0010000000474974500,0.014299999922514000,0.014999999664723900,0.014100000262260400,0.0010999999940395400,0.0,0.0,0.0,0.0,-0.08114854991436010
